CNTR_ID,Name,Country code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
,Northern Europe,924,78029.91,78244.73,78513.94,78823.5,79163.48,79528.03,79915.68,80329.04,80774.09,81258.87,81789.69,82367.11,82982.33,83615.74,84241.17,84838.6,85399.87,85925.8,86416.49,86875.32,87304.62,87703.97,88070.71,88402.95,88698.56,88957.15,89179.45,89369.63,89535.47,89687.08,89833.2,89974.94,90114.86,90264.53,90437.9,90644.02,90889.92,91171.26,91471.48,91766.8,92040.28,92287.44,92514.31,92727.44,92937.55,93153.32,93378.81,93614.54,93862.08,94122.21,94397.43,94682.92,94983.95,95324.54,95736.25,96238.54,96844.36,97539.01,98280.15,99008.68,99682.18,100283.76,100825.62,101329.97,101832.23,102357.77
,OCEANIA,909,12681.95,13003.11,13301.16,13589.61,13878.62,14175.06,14482.29,14800.38,15126.5,15455.77,15783.58,16108.07,16432.36,16765.42,17119.5,17502.23,17917.33,18358.91,18813.21,19261,19687.99,20091.09,20473.31,20834.24,21175.16,21498.2,21801.28,22086.72,22366.85,22658.07,22972.28,23314.1,23680.85,24067.92,24467.39,24873.11,25284.26,25701.92,26123.77,26547.33,26970.56,27393.06,27814.4,28232.78,28646.23,29053.84,29455.8,29854.14,30252.44,30655.47,31067.62,31488.05,31918.39,32368.12,32849.3,33369.47,33933.09,34534.97,35160.97,35791.19,36410.78,37014.52,37605.01,38184.67,38758.79,39331.13
,Other non-specified areas,158,7561.86,7806.94,8053.57,8307.35,8572.63,8852.5,9148.76,9461.95,9791.5,10135.89,10493.32,10862.28,11242.22,11633.72,12037.81,12453.97,12884.38,13325.13,13762.35,14177.77,14559.1,14898.95,15202.69,15486.43,15773.5,16080.32,16412.02,16762.04,17120.8,17473.7,17809.75,18127.17,18428.53,18712.42,18978.11,19225.52,19453.07,19661.51,19856.24,20044.7,20232.35,20421.64,20611.48,20799.53,20981.83,21155.72,21320.11,21476.64,21628.59,21780.54,21935.44,22094.39,22255.35,22414.22,22565.24,22704.06,22829.59,22942.43,23041.95,23127.93,23200.41,23258.79,23303.45,23336.7,23361.75,23381.04
,Polynesia,957,242.01,249.05,255.76,262.14,268.23,274.12,279.98,286.03,292.53,299.76,307.97,317.24,327.49,338.39,349.49,360.42,371.1,381.56,391.58,400.98,409.62,417.41,424.4,430.8,436.91,442.99,449.06,455.13,461.32,467.78,474.58,481.82,489.44,497.29,505.13,512.77,520.17,527.38,534.38,541.2,547.87,554.35,560.64,566.84,573.09,579.48,586.04,592.71,599.42,606.05,612.5,618.78,624.91,630.75,636.15,641.02,645.3,649.07,652.58,656.17,660.11,664.47,669.18,674.17,679.3,684.46
,R_union,638,248.11,259.29,268.49,276.53,284.08,291.66,299.57,307.98,316.88,326.16,335.69,345.41,355.43,366.08,377.79,390.77,405.29,421,436.69,450.74,462.03,470.12,475.47,478.91,481.69,484.78,488.35,492.29,496.91,502.5,509.26,517.42,526.95,537.4,548.14,558.7,568.92,578.93,588.99,599.45,610.58,622.41,634.8,647.59,660.56,673.54,686.46,699.3,711.99,724.48,736.71,748.65,760.24,771.35,781.84,791.6,800.6,808.87,816.52,823.69,830.52,837.02,843.22,849.23,855.18,861.15
,Saint Helena,654,4.97,5.01,5.02,5.01,4.98,4.95,4.91,4.87,4.83,4.79,4.75,4.71,4.67,4.64,4.62,4.63,4.65,4.7,4.75,4.82,4.89,4.95,5.01,5.08,5.13,5.18,5.22,5.24,5.26,5.29,5.33,5.38,5.44,5.5,5.55,5.59,5.6,5.6,5.59,5.56,5.53,5.49,5.44,5.38,5.33,5.29,5.26,5.26,5.24,5.2,5.11,4.97,4.79,4.59,4.41,4.27,4.2,4.17,4.18,4.18,4.17,4.14,4.09,4.03,3.99,3.96
,San Marino,674,12.78,12.92,13.09,13.29,13.52,13.77,14.04,14.35,14.67,15.02,15.39,15.79,16.2,16.62,17.03,17.44,17.84,18.23,18.59,18.9,19.14,19.3,19.4,19.47,19.57,19.73,19.98,20.3,20.66,21.03,21.36,21.67,21.94,22.2,22.46,22.71,22.96,23.21,23.46,23.74,24.05,24.39,24.76,25.14,25.52,25.88,26.2,26.5,26.8,27.1,27.42,27.77,28.14,28.52,28.89,29.24,29.57,29.87,30.16,30.43,30.69,30.94,31.17,31.39,31.6,31.78
,Sao Tome and Principe,678,60,59.2,58.53,58.16,58.24,58.78,59.74,60.99,62.32,63.48,64.26,64.55,64.43,64.18,64.21,64.8,66.06,67.87,70.04,72.24,74.25,75.99,77.54,79.03,80.67,82.61,84.89,87.44,90.1,92.65,94.95,96.95,98.69,100.29,101.87,103.56,105.36,107.26,109.27,111.37,113.58,115.9,118.35,120.85,123.32,125.69,127.95,130.11,132.28,134.6,137.16,140,143.09,146.36,149.73,153.15,156.58,160.06,163.6,167.2,170.88,174.65,178.48,182.39,186.34,190.34
,Sint Maarten (Dutch part),534,1.5,1.66,1.8,1.91,2.01,2.11,2.21,2.33,2.46,2.63,2.83,3.08,3.37,3.7,4.07,4.46,4.9,5.36,5.85,6.36,6.86,7.37,7.89,8.43,8.98,9.55,10.16,10.79,11.48,12.25,13.1,14.02,15.01,16.12,17.45,19.03,20.9,23.01,25.15,27.06,28.55,29.54,30.09,30.34,30.47,30.63,30.86,31.11,31.37,31.62,31.82,32,32.18,32.34,32.46,32.53,32.51,32.44,32.43,32.63,33.13,33.98,35.13,36.44,37.7,38.75
,South America,931,113739.43,116896.41,120151.14,123484.72,126886.11,130352.12,133887.97,137506.73,141227.81,145074.44,149065.99,153209.88,157494.42,161885.75,166336.54,170811.37,175301.34,179812.87,184345.05,188901.33,193486.37,198095.43,202731.32,207416.36,212180.49,217045.5,222014.43,227081.26,232246.56,237508.41,242861.54,248305.78,253830.51,259406.14,264994.27,270564.55,276106.62,281618.4,287088.6,292507.32,297868.66,303162.25,308389.69,313572.48,318741.53,323918.59,329106.01,334294.27,339478.15,344648.6,349795.66,354923.55,360025.58,365067.68,370005.54,374809.13,379461.21,383973.95,388383.08,392740.93,397085,401425.86,405750.42,410043.91,414282.27,418447.2
,South-Central Asia,921,511574.18,519888.12,528761.66,538178.12,548124.02,558589.06,569566.35,581052.22,593045.7,605547.72,618558.71,632075.89,646091.06,660589.61,675553.25,690968.23,706837.64,723164.21,739935.16,757134.95,774758.47,792798.3,811274.92,830246.04,849788.6,869959.68,890767.91,912201.63,934270.11,956978.24,980320.06,1004276.93,1028817.03,1053899.13,1079471.89,1105478.17,1131905.58,1158699.14,1185707.57,1212742.22,1239665.57,1266394.07,1292944.21,1319403.42,1345914.07,1372573.8,1399390.4,1426304.46,1453265.69,1480201.23,1507050.17,1533809.99,1560473.97,1586972.77,1613221.96,1639167.06,1664766.18,1690046.95,1715111.09,1740104.05,1765129.47,1790207.66,1815299.97,1840377.13,1865388.81,1890288.11
,South-Eastern Asia,920,164900.34,168675.69,172725.86,177041.47,181612.83,186430.03,191482.84,196760.74,202253.04,207948.99,213838.12,219910.68,226157.99,232572.59,239147.8,245876.45,252746.65,259748.61,266879.5,274138.67,281521.14,289037.06,296673.43,304375.91,312073.2,319720.69,327281.6,334785.69,342335.84,350076.22,358105.71,366454.09,375074.33,383893.02,392800.97,401711.76,410604.85,419482.69,428308.65,437045.35,445665.26,454143.63,462477.16,470688.18,478814,486881.24,494890.89,502830.09,510695.39,518480.48,526178.81,533808.09,541368.2,548814.98,556088.76,563156.68,569985.01,576612.86,583168.34,589826.51,596707.86,603860.45,611233.05,618723.7,626180.72,633489.95
,Southern Africa,913,15587.91,15937.04,16304.33,16686.37,17080.88,17486.76,17904.05,18333.97,18778.7,19241.04,19723.59,20227.68,20752.61,21295.26,21851.07,22417.15,22991.53,23576.13,24176.6,24800.79,25453.99,26139.17,26853.67,27590.37,28339.06,29092.72,29847.47,30606.25,31377.04,32171.4,32997.01,33858.4,34751.3,35664.07,36580.21,37488.69,38379.88,39258.64,40145.5,41069.59,42049.01,43093.77,44189.24,45299.06,46372.8,47374.57,48291.1,49133.9,49922.39,50687.2,51451.33,52218.95,52984.33,53748.95,54512.46,55274.47,56035.94,56797.69,57558.32,58315.55,59066.8,59812.55,60550.77,61273.41,61970.16,62633.71
,Southern Asia,5501,493443.29,501384.84,509785.73,518651.8,527987.52,537795.97,548078.8,558836.26,570067.4,581770.36,593943.18,606584.79,619695.74,633278.61,647336.97,661872.58,676897.59,692411.1,708387.42,724791.05,741602.9,758809.9,776438.38,794556.92,813258.55,832610.86,852626.8,873287.78,894588.59,916513.85,939043.02,962157.85,985832.16,1010022.75,1034676.97,1059740.34,1085195.81,1110998.35,1137031.83,1163154.07,1189260.51,1215277.81,1241212.21,1267137.38,1293172.76,1319395.96,1345811.75,1372356.52,1398956.36,1425509.48,1451932.76,1478212.12,1504339.76,1530248.13,1555859.46,1581124.1,1606002.36,1630518.81,1654769.75,1678893.36,1702990.82,1727080.53,1751133.96,1775146.55,1799100.63,1822974.07
,Southern Europe,925,108632.98,109581.66,110552.5,111520.08,112467.73,113387.52,114280.75,115157.48,116035.05,116935.72,117879.33,118875.67,119917.62,120978.33,122019.38,123014.97,123951.82,124843.29,125722.37,126636.2,127617.33,128673.04,129787.61,130941.87,132106.9,133258.52,134392.02,135504.3,136574.28,137577.25,138495.02,139318.25,140048.17,140691.06,141258.89,141761.6,142202.15,142580.99,142903.45,143175.55,143403.79,143600.96,143775.71,143926.65,144049.19,144146.55,144207.11,144250.9,144349.71,144597.98,145058.07,145751.33,146642.39,147664.65,148721.67,149735.4,150697.12,151604.74,152395.59,152996.29,153360.04,153450.66,153292.46,152975.62,152629.29,152347.89
,Sub-Saharan Africa,947,179679.85,183054.65,186597.93,190308.46,194186.6,198234.31,202455.15,206854.28,211438.22,216214.42,221190.28,226371.84,231762.88,237364.35,243175.72,249198.61,255438.71,261904.51,268604.22,275547.25,282743.38,290196.57,297915.46,305920.1,314234.72,322877.28,331859.71,341181.45,350832.23,360794.78,371057.54,381615.04,392474.8,403653.25,415173.25,427049.33,439289.53,451883.62,464805.56,478018.91,491497.69,505243.67,519267.71,533565.64,548134.19,562978.22,578105.12,593539.05,609324.74,625519.16,642172.3,659302.01,676927.65,695101.93,713885.21,733321.66,753431.49,774210.92,795647.3,817715.17,840390.13,863672.59,887553.76,911987.07,936913.1,962286.75
SD,Sudan,729,5733.94,5883.67,6039.09,6200.49,6368.21,6542.58,6723.97,6912.74,7109.31,7314.07,7527.45,7749.88,7981.8,8223.61,8475.77,8738.7,9013.11,9299.55,9598.2,9909.15,10232.76,10568.79,10918.14,11283.57,11668.67,12075.84,12506.04,12958.11,13429.69,13917.27,14418.06,14935.47,15470.42,16015.12,16559.21,17097.62,17618.85,18130.5,18669.15,19284.63,20008.8,20861.12,21820.59,22829.23,23805.54,24691.97,25466.39,26149.12,26777.06,27406.81,28079.66,28805.14,29569.98,30365.59,31176.21,31990,32809.06,33637.96,34470.14,35297.3,36114.89,36918.19,37712.42,38515.1,39350.27,40234.88
,Timor-Leste,626,433.4,438.19,443.35,448.89,454.86,461.26,468.09,475.35,483.02,491.09,499.53,508.31,517.45,526.94,536.8,547.04,557.25,567.33,577.82,589.52,602.74,618.51,636.1,652.02,661.53,661.63,650.49,630.15,606.3,586.89,577.58,580.56,593.94,614.38,636.67,657.02,674.13,689.17,703.7,720.2,740.23,764.88,792.85,820.47,842.75,856.44,859.5,853.87,845.11,841.06,847.19,865.85,894.84,929.43,962.63,989.5,1008.39,1021.24,1030.92,1041.83,1057.12,1077.6,1102.08,1129.32,1157.36,1184.77
,Upper-middle-income countries,1502,824937.31,846501.49,865620.48,883201.76,899992.7,916580.54,933386.19,950670.47,968552.53,987040.76,1006125.29,1025876.71,1046532.44,1068533.71,1092420.71,1118524.19,1147006.49,1177610.31,1209707.34,1242414.46,1275035.49,1307419.23,1339578.2,1371186.53,1401907.72,1431534.02,1459906.18,1487136.62,1513651.37,1540064.45,1566864.2,1594022.52,1621508.15,1649784.8,1679416.61,1710716.66,1743933.6,1778716.68,1814026.3,1848432.15,1880875.49,1911017.29,1939059.85,1965159.95,1989674.79,2012903.08,2034821.06,2055402.19,2074967.7,2093930.28,2112611.99,2131179.71,2149654.8,2168033.94,2186252.43,2204280.34,2222097.06,2239792.05,2257562.7,2275663.22,2294243.6,2313381.35,2332932.06,2352544.23,2371731.96,2390124.71
,Western Africa,914,70768.66,71857.91,73031.86,74283.69,75607.97,77000.69,78459.27,79982.52,81570.51,83224.36,84945.55,86735.22,88593.56,90519.48,92511.46,94569.71,96695.92,98895.02,101174.86,103545.31,106015.2,108586.95,111264.2,114058.19,116982.18,120045.45,123252.74,126601.72,130085.32,133692.44,137414.07,141251.14,145204.2,149263.56,153417.19,157657.72,161978.62,166385.16,170896.31,175538.58,180330.56,185283.93,190392.61,195636.23,200984.78,206419.07,211937.39,217555.4,223293.12,229178.39,235235.17,241469.77,247888.51,254515.36,261378.3,268497.83,275883.16,283532.32,291439.53,299593.18,307982.41,316608.33,325467.85,334540.21,343798.78,353223.96
,Western Asia,922,50957.44,52291.93,53682.44,55116.93,56587.1,58088.4,59620.2,61185.63,62791.02,64444.97,66155.62,67927.71,69759.99,71644.17,73567.98,75524.38,77510.28,79534.09,81614.28,83775.93,86037.49,88407.48,90882.76,93455.93,96114.26,98849.14,101652.37,104528.22,107494.4,110575.67,113785.78,117133.81,120602.52,124147.12,127706.68,131237.23,134719.25,138163.49,141593.55,145047.4,148551.93,152118.67,155736.68,159384.46,163030.52,166655.66,170262.4,173871.08,177503.53,181189.33,184956.83,188792.17,192706.99,196783.61,201128.36,205806.36,210853.69,216217.92,221764.68,227306.43,232702.72,237909.74,242950,247831.21,252583.18,257231.02
,Western Europe,926,142255.68,142992.64,143835.07,144741.79,145685.61,146653.27,147646.39,148680.53,149782.58,150986.42,152319.77,153790.2,155372.91,157005.47,158602.67,160100.27,161472.81,162727.19,163871.23,164925.22,165903.16,166808.63,167631.19,168356.2,168964.09,169445.06,169799.14,170044.67,170213.97,170350.08,170489.31,170642.47,170818.08,171047.03,171364.14,171794.2,172342.56,173003.78,173775.52,174650.44,175615.38,176680.89,177828.23,178978.87,180029.79,180909.22,181582.2,182072.92,182442.52,182783.41,183163.44,183603.1,184083.76,184587.87,185084.14,185551.56,185983.79,186395.18,186808.99,187257.44,187761.52,188331.19,188953.37,189597.8,190221.63,190793.63
