"","Alp89Jou.txt","Ama14Int.txt","And05Reg.txt","Ara14Eco.txt","Arr12Reg.txt","Bat01Urb.txt","Ben07Com.txt","Ber12Cit.txt","Bla03Jou.txt","Bos08Reg.txt","Bra99Jou.txt","Bre00Cyb.txt","Bre15Int.txt","Cam90Jou.txt","Cie16Mis.txt","Cra05Con.txt","Del04Con.txt","Del13Eur.txt","Dim09Urb.txt","Eec04The.txt","Ett87Env.txt","Ezz15Rev.txt","Faz15Jou.txt","Gab11Jou.txt","Gab99Qua.txt","Gan06Eco.txt","Gan13Eco.txt","Gie10Jou.txt","Gon10Jou.txt","Gue95Urb.txt","Gul12Age.txt","Hol10Nat.txt","Ign15Dis.txt","Iye13Eur.txt","Kam90Jou.txt","Knu01Ame.txt","Kru96Jou.txt","Kum14Jou.txt","LeG08Emp.txt","Li_16Wor.txt","Luc14Eco.txt","Mal80Env.txt","Man16Reg.txt","Mir86Urb.txt","Mod15Qua.txt","Mor13Tex.txt","Mor13Tow.txt","Nau03Jou.txt","Nis08Jou.txt","Oka79Reg.txt","Par83Jou.txt","Par85Jou.txt","Pen10Phy.txt","Pop74Sov.txt","Pum15Cyb.txt","Ros80Jou.txt","Roz11Ame.txt","Sch12Reg.txt","She12Com.txt","Son02Urb.txt","Soo05Reg.txt","Soo07Urb.txt","Sua80Jou.txt","Ven13Oec.txt","XuZ09Urb.txt","Ziq16Asi.txt"
"portions",0,0,0.00081366965012205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"positing",0,0,0.0014570179698883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485672656629432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"position",0,0,0.000586854460093897,0.000388198757763975,0.000586854460093897,0.000388198757763975,0,0,0.000586854460093897,0.00116459627329193,0,0.000582298136645963,0,0,0.000586854460093897,0,0.00176056338028169,0,0.000586854460093897,0,0,0,0,0,0,0,0,0,0,0.000582298136645963,0,0,0,0.000582298136645963,0,0.000194099378881988,0,0,0.000586854460093897,0,0,0,0,0,0,0.000582298136645963,0.00352112676056338,0,0,0,0.000586854460093897,0.000582298136645963,0,0.000194099378881988,0,0,0,0,0,0,0,0,0,0.000194099378881988,0,0.000194099378881988
"positively",0,0,0.000726744186046512,0.000260078023407022,0.000726744186046512,0,0,0.000260078023407022,0,0,0.000726744186046512,0,0,0,0,0,0.000726744186046512,0.000520156046814044,0,0,0.000726744186046512,0,0,0,0,0,0,0,0,0.000520156046814044,0,0,0.000726744186046512,0,0,0,0.000726744186046512,0,0,0,0,0,0,0,0,0.000260078023407022,0,0.000780234070221066,0,0,0,0,0,0,0,0.000260078023407022,0,0,0,0,0.00290697674418605,0,0,0,0,0
"possible",0,0,0.000329055610398157,0.00234741784037559,0.000658111220796315,0.00156494522691706,0.000329055610398157,0,0.000329055610398157,0.00195618153364632,0.00164527805199079,0.00195618153364632,0.00131622244159263,0.00117370892018779,0.00197433366238894,0.000391236306729264,0,0,0.000329055610398157,0.00195618153364632,0,0.000391236306729264,0.0023033892727871,0,0.000658111220796315,0,0.000329055610398157,0.00234741784037559,0.000658111220796315,0.000391236306729264,0.00197433366238894,0.000391236306729264,0.00131622244159263,0,0.00263244488318526,0.00352112676056338,0.00164527805199079,0.000391236306729264,0.000658111220796315,0.000391236306729264,0,0,0.000329055610398157,0.00156494522691706,0.000658111220796315,0.000391236306729264,0.000329055610398157,0.00156494522691706,0.000329055610398157,0,0.00197433366238894,0.00117370892018779,0,0,0.00164527805199079,0.000782472613458529,0.000658111220796315,0.000782472613458529,0,0,0.000987166831194472,0.000782472613458529,0.000329055610398157,0.00156494522691706,0.000329055610398157,0
"post",0,0,0.000957548675390999,0,0,0,0,0,0.000319182891797,0.00700389105058366,0.000957548675390999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389105058365759,0.000638365783593999,0,0.000319182891797,0,0,0.00194552529182879,0,0.000389105058365759,0,0,0.000319182891797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638365783593999,0,0,0,0,0,0.002553463134376,0
"power",0,0,0.00216919739696312,0,0.00135574837310195,0.00134589502018843,0.00135574837310195,0.00403768506056528,0.000542299349240781,0.00314042171377299,0.00189804772234273,0,0.000542299349240781,0,0.00027114967462039,0,0.000542299349240781,0.000897263346792284,0.000542299349240781,0.00448631673396142,0.00162689804772234,0.00179452669358457,0.00108459869848156,0.00628084342754599,0.00406724511930586,0.00672947510094213,0.00406724511930586,0.00493494840735756,0.00189804772234273,0,0.00379609544468547,0,0.00108459869848156,0.00583221175414984,0.00027114967462039,0.00358905338716913,0.0132863340563991,0,0.00027114967462039,0,0.00027114967462039,0,0.0027114967462039,0.000448631673396142,0,0,0.000813449023861171,0,0,0,0.00027114967462039,0,0,0,0.00027114967462039,0,0.00732104121475054,0.000448631673396142,0.000542299349240781,0.000897263346792284,0.00027114967462039,0.000448631673396142,0,0.00269179004037685,0.000542299349240781,0.000897263346792284
"pre",0,0,0.00467445742904841,0,0,0,0.000333889816360601,0,0,0.0113077679449361,0.000667779632721202,0,0,0,0,0,0,0,0.000333889816360601,0,0,0,0,0,0,0,0,0.000491642084562439,0,0,0,0,0.000333889816360601,0.000983284169124877,0,0.000491642084562439,0,0,0,0,0,0,0,0.000983284169124877,0,0,0,0.000491642084562439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300500834724541,0
"precipitated",0,0,0.000474608448030375,0,0,0,0,0.00203873598369011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474608448030375,0.00101936799184506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"precipitously",0,0,0.000484027105517909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"precondition",0,0,0.000215007525263384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"preconditions",0,0,0.000444839857651246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"predict",0,0,0.00155682407887909,0.000203417412530513,0,0,0,0.000203417412530513,0,0.000610252237591538,0,0.000203417412530513,0,0,0.000518941359626362,0,0,0,0.000518941359626362,0,0,0,0.00155682407887909,0,0,0,0,0,0,0,0.00518941359626362,0,0,0,0,0,0.00207576543850545,0.000203417412530513,0,0.000203417412530513,0.00155682407887909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203417412530513,0,0,0,0,0,0,0.00103788271925272,0
"predictable",0,0,0.00260416666666667,0,0,0,0,0,0,0.000419111483654652,0,0.000419111483654652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"prediction",0,0,0.000390777647518562,0,0,0,0,0,0.000390777647518562,0.000465766185374942,0,0,0,0,0,0,0,0,0,0.000931532370749884,0,0,0.000390777647518562,0,0.000390777647518562,0,0.000781555295037124,0,0,0,0,0,0.000390777647518562,0,0,0.00512342803912436,0,0,0,0,0,0,0,0,0,0,0.000390777647518562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781555295037124,0.000465766185374942,0,0,0,0
"predictions",0,0,0.000486144871171609,0,0,0,0,0.000364697301239971,0,0,0,0,0,0.000364697301239971,0,0,0,0,0.000486144871171609,0,0,0,0,0,0.000486144871171609,0,0,0,0,0,0.000486144871171609,0,0,0,0,0.000364697301239971,0,0,0,0.00109409190371991,0,0,0,0,0,0,0.000486144871171609,0.000364697301239971,0,0,0,0,0,0,0,0,0,0.000364697301239971,0,0,0.000486144871171609,0,0,0,0,0
"predicts",0,0,0.000971188086759469,0,0,0,0,0,0.00129491744901263,0,0.000323729362253156,0,0,0,0.00194237617351894,0,0,0,0,0.000632111251580278,0,0,0.000323729362253156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647458724506313,0,0,0,0.000323729362253156,0,0,0,0.000323729362253156,0,0,0.00252844500632111,0,0,0,0,0,0,0.000323729362253156,0,0,0.000632111251580278,0,0.00126422250316056,0,0,0,0,0,0
"predominant",0,0,0.000283929585462805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031328320802005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"prefecture",0,0,0.000483325277912035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241662638956017,0,0,0,0,0,0,0.00229885057471264,0,0,0,0,0.00217496375060416,0
"preferences",0,0,0.000395256916996047,0.00120481927710843,0,0,0,0.00120481927710843,0,0,0,0,0,0,0,0,0,0,0,0.00120481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602409638554217,0,0,0,0,0,0,0,0.000602409638554217,0,0,0,0,0,0,0,0,0.000790513833992095,0,0,0,0,0,0,0,0,0
"premise",0,0,0.000282885431400283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345781466113416
"press",0,0,0.000399520575309628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199760287654814,0,0,0,0,0
"prevail",0,0,0.00137741046831956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137741046831956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"prevailed",0,0,0.000491642084562439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491642084562439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223914017017465,0,0,0,0,0,0
"previous",0,0,0.000190657769304099,0,0.000571973307912297,0.00163170163170163,0.000571973307912297,0,0.000190657769304099,0.0013986013986014,0,0.000466200466200466,0,0.000233100233100233,0.00114394661582459,0,0.000571973307912297,0.000233100233100233,0.000571973307912297,0,0,0,0.000571973307912297,0,0.000381315538608198,0.000233100233100233,0.000381315538608198,0.000466200466200466,0,0,0.000762631077216397,0.00163170163170163,0.000381315538608198,0.000466200466200466,0,0.00256410256410256,0,0,0.000381315538608198,0.000699300699300699,0,0.000466200466200466,0,0.00116550116550117,0.000762631077216397,0.000699300699300699,0,0.000466200466200466,0.000953288846520496,0,0.00152526215443279,0.000466200466200466,0.000190657769304099,0,0.000571973307912297,0.000466200466200466,0.000571973307912297,0.00163170163170163,0.000190657769304099,0.00116550116550117,0.000381315538608198,0.000932400932400932,0,0.000233100233100233,0.000571973307912297,0
"prior",0,0,0.000828500414250207,0,0,0.000180701120346946,0,0,0.00414250207125104,0,0,0,0,0,0,0,0.000828500414250207,0,0.000828500414250207,0,0,0,0,0,0,0,0,0.000180701120346946,0,0.000180701120346946,0,0,0,0.00144560896277557,0,0.000180701120346946,0,0,0,0.00180701120346946,0,0,0,0,0,0.000180701120346946,0.00165700082850041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000828500414250207,0
"probability",0,0,0.0013986013986014,0.000800213390237397,0,0.000266737796745799,0,0,0.0034965034965035,0.000800213390237397,0.00769230769230769,0.000266737796745799,0,0.00186716457722059,0,0,0,0,0.0013986013986014,0,0,0.0010669511869832,0,0.000266737796745799,0.00769230769230769,0.00213390237396639,0.0041958041958042,0,0.000699300699300699,0,0.0013986013986014,0.000266737796745799,0.00699300699300699,0,0.0027972027972028,0.00160042678047479,0.0034965034965035,0.00133368898372899,0.0160839160839161,0.000266737796745799,0,0,0,0,0,0.00533475593491598,0,0,0,0.000266737796745799,0,0,0.0013986013986014,0,0,0,0.0020979020979021,0.000533475593491598,0.000699300699300699,0,0,0,0,0.000266737796745799,0.00629370629370629,0
"probably",0,0,0.00309358081979892,0,0,0.000929368029739777,0,0,0.00154679040989946,0,0,0.000929368029739777,0.000773395204949729,0,0,0,0,0,0.000773395204949729,0,0,0,0.000773395204949729,0,0.000773395204949729,0.000929368029739777,0,0.000929368029739777,0,0.00185873605947955,0.000773395204949729,0,0.000773395204949729,0,0,0.000929368029739777,0,0.000929368029739777,0,0,0,0,0,0.000929368029739777,0,0.000929368029739777,0,0,0,0,0.00541376643464811,0.000929368029739777,0,0.000929368029739777,0.00154679040989946,0,0.00154679040989946,0,0.000773395204949729,0,0,0.000929368029739777,0,0,0.000773395204949729,0
"produce",0,0,0.00116414435389988,0,0,0.000244917952485917,0,0.000244917952485917,0.000291036088474971,0,0.000582072176949942,0.000244917952485917,0,0,0,0.000489835904971834,0,0,0.000582072176949942,0.000489835904971834,0,0,0,0,0.000291036088474971,0,0,0,0,0.000734753857457752,0.00291036088474971,0,0.000291036088474971,0,0,0.000489835904971834,0.00174621653084983,0,0,0.000244917952485917,0,0,0,0,0,0,0.000291036088474971,0.000979671809943669,0,0,0.000291036088474971,0,0.000291036088474971,0,0,0,0,0.000244917952485917,0,0,0,0,0,0,0,0
"produced",0,0,0.000334001336005344,0.00029585798816568,0,0.000591715976331361,0,0.000591715976331361,0,0.00029585798816568,0.00167000668002672,0.00118343195266272,0.000668002672010688,0,0,0.00029585798816568,0,0,0.000334001336005344,0,0,0,0,0,0,0,0,0,0.00100200400801603,0.00029585798816568,0.000668002672010688,0,0,0,0,0,0.000334001336005344,0,0,0,0,0,0,0,0,0,0.000668002672010688,0.00029585798816568,0,0,0,0,0,0,0,0,0,0.00029585798816568,0.000334001336005344,0,0,0,0,0,0,0
"production",0,0,0.000280033604032484,0.0018348623853211,0,0.000611620795107034,0,0.00122324159021407,0.00336040324838981,0,0.00616073928871465,0,0,0,0,0,0,0.000611620795107034,0,0.00305810397553517,0,0,0,0,0.000280033604032484,0,0,0,0.000280033604032484,0,0.000560067208064968,0,0.00224026883225987,0.00122324159021407,0,0.00856269113149847,0.000840100812097452,0,0,0,0,0,0.00392047045645477,0.000611620795107034,0,0,0,0.00428134556574924,0,0,0.00252030243629235,0.00122324159021407,0,0,0,0,0,0,0.00140016802016242,0.00122324159021407,0,0,0,0.000611620795107034,0,0
"productivity",0,0,0.00147710487444609,0,0,0,0,0.000236742424242424,0,0,0,0,0,0,0,0,0,0,0.000738552437223043,0.00165719696969697,0,0,0.000246184145741014,0,0,0,0,0,0,0,0,0.000710227272727273,0.000492368291482029,0,0,0,0,0,0,0.000946969696969697,0,0,0,0,0,0.000236742424242424,0,0,0,0,0,0,0,0,0,0,0.000738552437223043,0.000710227272727273,0.00295420974889217,0,0,0,0,0.000473484848484848,0.000738552437223043,0.000236742424242424
"productivity’s",0,0,0.000414765657403567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"profound",0,0,0.000447227191413238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447227191413238,0,0,0,0.000447227191413238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081366965012205,0,0,0,0,0.000447227191413238,0
"progress",0,0,0.0011598685482312,0,0,0,0,0,0.0001933114247052,0,0.0001933114247052,0,0,0,0,0,0,0,0,0.0014570179698883,0,0,0,0,0,0,0,0,0,0,0.0001933114247052,0.000485672656629432,0,0,0,0.000485672656629432,0.0007732456988208,0,0.0003866228494104,0,0.0001933114247052,0,0,0,0,0,0,0,0,0,0.0001933114247052,0,0,0,0,0,0,0,0.0005799342741156,0,0,0,0,0,0.0005799342741156,0
"progressing",0,0,0.000194099378881988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"propagated",0,0,0.000260078023407022,0,0,0,0,0,0,0,0,0.000726744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"propensity",0,0,0.000391236306729264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000391236306729264,0,0,0,0,0,0,0,0,0,0,0,0.000391236306729264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"property",0,0,0.000389105058365759,0,0,0,0.000389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0.001595914458985,0,0,0,0,0,0.000638365783593999,0,0.000957548675390999,0.000389105058365759,0.000319182891797,0.000778210116731518,0,0.000389105058365759,0,0.00116731517509728,0,0,0.000319182891797,0.00116731517509728,0,0,0,0,0,0,0.001595914458985,0.000389105058365759,0,0,0.000638365783593999,0,0,0.000778210116731518,0,0,0,0,0,0.00155642023346304,0,0,0,0,0,0,0
"proportion",0,0,0.00134589502018843,0.000542299349240781,0,0.000813449023861171,0,0,0.000448631673396142,0.00027114967462039,0,0,0,0,0,0,0,0.00027114967462039,0.000448631673396142,0,0.00179452669358457,0.000813449023861171,0,0,0,0,0.000448631673396142,0,0.000448631673396142,0,0.000448631673396142,0,0,0,0,0,0,0.00027114967462039,0,0.000542299349240781,0,0,0,0,0.000448631673396142,0,0,0,0,0,0.000448631673396142,0.00027114967462039,0.000448631673396142,0,0,0,0,0,0,0.00027114967462039,0.000448631673396142,0,0,0,0.000448631673396142,0
"proportional",0,0,0.000491642084562439,0,0,0,0.000491642084562439,0,0,0.00233722871452421,0.000491642084562439,0.000667779632721202,0.000983284169124877,0,0,0,0,0.000667779632721202,0,0.0013355592654424,0,0.000333889816360601,0,0,0.000983284169124877,0.000667779632721202,0.000983284169124877,0.000333889816360601,0,0,0.000491642084562439,0,0.000983284169124877,0,0,0.00200333889816361,0.00147492625368732,0,0.000491642084562439,0,0.000491642084562439,0.000333889816360601,0.000491642084562439,0,0.000491642084562439,0,0.000491642084562439,0.000333889816360601,0,0,0,0,0.000491642084562439,0,0.000983284169124877,0,0.000983284169124877,0,0.000983284169124877,0,0,0.000667779632721202,0.000983284169124877,0,0.000491642084562439,0
"proportionate",0,0,0.00611620795107034,0,0.00305810397553517,0.00332225913621262,0,0.00094921689606075,0,0.0018984337921215,0,0,0,0,0,0,0,0,0,0.0104413858566682,0.00101936799184506,0,0,0,0,0,0,0.00094921689606075,0.00917431192660551,0.00094921689606075,0,0.00094921689606075,0.00101936799184506,0,0,0,0,0,0,0,0.00101936799184506,0,0,0,0.00101936799184506,0,0,0,0,0,0.00101936799184506,0,0,0,0,0.000474608448030375,0,0,0,0,0,0.000474608448030375,0,0,0,0
"proportionnelq",0,0,0.000314564328405159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"propose",0,0,0.000476190476190476,0,0.000476190476190476,0,0.000952380952380952,0.000215007525263384,0,0,0,0,0,0.000215007525263384,0,0,0,0,0,0.00107503762631692,0,0,0.00142857142857143,0,0,0,0.000476190476190476,0,0,0,0,0,0,0,0,0.000215007525263384,0,0,0.000476190476190476,0,0,0,0,0,0,0,0,0,0.00238095238095238,0,0,0,0,0,0,0,0.000476190476190476,0,0,0,0.00142857142857143,0,0,0.000645022575790153,0,0
"proposes",0,0,0.000369276218611521,0.000889679715302491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738552437223043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369276218611521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444839857651246,0,0
"provided",0,0,0.000406834825061025,0.000518941359626362,0.000203417412530513,0,0.000203417412530513,0.00103788271925272,0,0.00103788271925272,0.000406834825061025,0.000518941359626362,0,0,0.000203417412530513,0,0.000203417412530513,0,0.000610252237591538,0.00311364815775817,0.000203417412530513,0,0.000203417412530513,0.00259470679813181,0,0,0,0.00103788271925272,0,0.000518941359626362,0,0,0.000406834825061025,0.00103788271925272,0,0.00259470679813181,0,0,0.000203417412530513,0,0,0.000518941359626362,0,0.000518941359626362,0.000203417412530513,0.00103788271925272,0,0,0.00081366965012205,0.000518941359626362,0,0.000518941359626362,0.000203417412530513,0,0,0,0,0.00103788271925272,0.000406834825061025,0,0.000406834825061025,0,0,0.00207576543850545,0,0
"providing",0,0,0.000419111483654652,0,0,0,0,0.00260416666666667,0.000419111483654652,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0.000838222967309304,0.00260416666666667,0,0,0,0,0,0.00260416666666667,0.000419111483654652,0,0.000419111483654652,0.00260416666666667,0,0.00260416666666667,0,0,0,0,0,0,0,0.00520833333333333,0,0,0.000419111483654652,0.00260416666666667,0.000419111483654652,0,0,0,0.000419111483654652,0,0,0,0.000838222967309304,0,0,0,0,0,0,0,0,0
"province",0,0,0.000465766185374942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117233294255569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781555295037124,0,0,0,0,0,0.000390777647518562,0,0,0,0,0,0,0,0,0,0,0,0,0.00232883092687471,0,0.000465766185374942,0,0,0,0,0.00156311059007425,0,0,0,0,0.00232883092687471,0.00195388823759281
"proximity",0,0,0.000729394602479942,0,0,0,0,0,0,0,0.000364697301239971,0,0.000364697301239971,0,0,0,0,0,0,0,0,0.000486144871171609,0,0,0,0,0,0,0,0,0,0,0,0.000486144871171609,0,0,0,0,0,0,0,0.000486144871171609,0,0,0,0.000486144871171609,0.000364697301239971,0,0,0,0,0,0,0.000486144871171609,0,0,0,0,0.000364697301239971,0,0,0,0,0,0,0
"putty",0,0,0.00126422250316056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"quah",0,0,0.00031328320802005,0,0,0,0,0,0,0.000283929585462805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283929585462805,0.0006265664160401,0,0,0,0,0,0,0,0,0.000283929585462805,0,0,0,0,0,0,0,0,0,0.000283929585462805,0,0,0,0,0,0,0.00031328320802005,0
"qualified",0,0,0.000766283524904215,0,0,0,0,0,0,0,0.000766283524904215,0,0,0,0,0,0,0,0,0,0,0.000241662638956017,0,0,0,0,0,0,0,0,0,0,0.000766283524904215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766283524904215,0
"question",0,0,0.00120481927710843,0.000395256916996047,0.00120481927710843,0,0,0.000790513833992095,0,0.000395256916996047,0.00120481927710843,0.000395256916996047,0.00120481927710843,0.000395256916996047,0.000602409638554217,0,0,0,0,0.000790513833992095,0.00301204819277108,0,0.000602409638554217,0,0,0.000395256916996047,0.00120481927710843,0.000790513833992095,0.000602409638554217,0.000395256916996047,0.000602409638554217,0.000790513833992095,0,0,0,0.00316205533596838,0.00421686746987952,0,0.00120481927710843,0.000395256916996047,0,0.000790513833992095,0,0.000790513833992095,0.000602409638554217,0,0,0.000395256916996047,0,0.00118577075098814,0.000602409638554217,0.00118577075098814,0,0,0.000602409638554217,0.00237154150197628,0.000602409638554217,0,0.000602409638554217,0.00118577075098814,0.00120481927710843,0.00197628458498024,0,0.000395256916996047,0,0
"quite",0,0,0.00138312586445367,0,0,0.0016973125884017,0,0.000282885431400283,0.00103734439834025,0.00226308345120226,0,0,0,0,0.000345781466113416,0.000565770862800566,0.00103734439834025,0.000565770862800566,0.000345781466113416,0,0.000691562932226833,0.000282885431400283,0.000345781466113416,0,0.00449515905947441,0,0,0.000565770862800566,0.000345781466113416,0.000282885431400283,0.000691562932226833,0.000848656294200849,0.000691562932226833,0,0,0.00113154172560113,0.00172890733056708,0,0.000345781466113416,0.000282885431400283,0.000691562932226833,0.000282885431400283,0,0.000282885431400283,0.000345781466113416,0.000565770862800566,0,0,0.000691562932226833,0.000282885431400283,0.000345781466113416,0,0,0,0,0.000565770862800566,0.00172890733056708,0.000565770862800566,0.00103734439834025,0,0.000345781466113416,0,0,0.000282885431400283,0.00276625172890733,0
"raise",0,0,0.00029086678301338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029086678301338,0,0,0,0,0,0,0,0,0,0,0,0.00029086678301338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029086678301338,0,0,0,0,0
"random",0,0,0.001723395088324,0.00137741046831956,0,0.0261707988980716,0.002585092632486,0.00964187327823691,0.000430848772081,0.0247933884297521,0.002585092632486,0.00550964187327824,0,0.0068870523415978,0,0,0,0,0.00517018526497199,0.00413223140495868,0,0.00137741046831956,0,0.00137741046831956,0.002585092632486,0.0151515151515152,0,0.0358126721763085,0.000430848772081,0,0.001292546316243,0.00826446280991736,0.001723395088324,0,0.001723395088324,0.00550964187327824,0.004739336492891,0,0,0.00275482093663912,0,0,0,0,0.002154243860405,0.00275482093663912,0.000861697544161999,0.00275482093663912,0.001723395088324,0,0.000430848772081,0,0,0,0,0,0.003446790176648,0.0151515151515152,0.000861697544161999,0,0.000430848772081,0.00137741046831956,0,0.00413223140495868,0,0
