"","i","j","cosSimTerm"
"927","Del04Con.txt","Gab11Jou.txt",0.196208886694217
"1266","Gab11Jou.txt","Nau03Jou.txt",0.195830300729946
"1257","Gab11Jou.txt","LeG08Emp.txt",0.195163997903288
"1975","Nau03Jou.txt","Nis08Jou.txt",0.194515282085231
"1262","Gab11Jou.txt","Mir86Urb.txt",0.194319451964917
"1249","Gab11Jou.txt","Gul12Age.txt",0.190413009727371
"1916","Mod15Qua.txt","Mor13Tow.txt",0.190334175706249
"751","Bre15Int.txt","Oka79Reg.txt",0.189477719699931
"800","Cam90Jou.txt","Mor13Tow.txt",0.182109271782687
"1989","Nau03Jou.txt","Sua80Jou.txt",0.181268143944575
"2055","Pen10Phy.txt","Pop74Sov.txt",0.181084609418896
"1691","Knu01Ame.txt","Mor13Tow.txt",0.18037229661785
"618","Bra99Jou.txt","Gab11Jou.txt",0.180116912477367
"392","Ben07Com.txt","Gab11Jou.txt",0.173296628241373
"53","Alp89Jou.txt","Pop74Sov.txt",0.170557341489078
"1259","Gab11Jou.txt","Luc14Eco.txt",0.16985016678397
"1961","Mor13Tow.txt","Pen10Phy.txt",0.169017002784812
"47","Alp89Jou.txt","Nau03Jou.txt",0.168913010250723
"1346","Gan06Eco.txt","Mor13Tow.txt",0.167940786484625
"1022","Dim09Urb.txt","Gab11Jou.txt",0.1678522283707
"1283","Gab11Jou.txt","XuZ09Urb.txt",0.166962304115763
"1997","Nis08Jou.txt","Pop74Sov.txt",0.162019768616995
"727","Bre15Int.txt","Gan06Eco.txt",0.159868569468027
"1252","Gab11Jou.txt","Iye13Eur.txt",0.158714918452387
"507","Bla03Jou.txt","Gab11Jou.txt",0.158002198937221
"1269","Gab11Jou.txt","Par83Jou.txt",0.154565608487977
"1251","Gab11Jou.txt","Ign15Dis.txt",0.149895120779196
"1281","Gab11Jou.txt","Sua80Jou.txt",0.1459760637152
"1113","Ett87Env.txt","Gab11Jou.txt",0.142101618959641
"1277","Gab11Jou.txt","She12Com.txt",0.138792885591186
"1265","Gab11Jou.txt","Mor13Tow.txt",0.13706907403957
"1273","Gab11Jou.txt","Pum15Cyb.txt",0.125161523084079
"725","Bre15Int.txt","Gab11Jou.txt",0.12286765785806
